Feature,Factor_0
volume_sn_voxels::v1212,-0.7550315260887146
volume_sn_voxels::v1213,-0.6492879986763
volume_sn_voxels::v1214,-1.0213494300842285
volume_sn_voxels::v1215,-1.2318228483200073
volume_sn_voxels::v1216,-1.0634839534759521
volume_sn_voxels::v1217,-0.9347381591796875
volume_sn_voxels::v1218,-0.8038747310638428
volume_sn_voxels::v1219,-1.296287178993225
volume_sn_voxels::v1220,-1.4002912044525146
volume_sn_voxels::v1221,-1.0985509157180786
volume_sn_voxels::v1222,-0.9518147706985474
volume_sn_voxels::v1223,-0.8940001726150513
volume_sn_voxels::v1224,-0.8663785457611084
volume_sn_voxels::v1225,-1.2879440784454346
volume_sn_voxels::v1226,-1.2614541053771973
volume_sn_voxels::v1227,-1.3166840076446533
volume_sn_voxels::v1228,-1.2291054725646973
volume_sn_voxels::v1229,-1.041189432144165
volume_sn_voxels::v1230,-1.0065988302230835
volume_sn_voxels::v1231,-1.0725958347320557
volume_sn_voxels::v1232,-1.2354893684387207
volume_sn_voxels::v1233,-1.47739839553833
volume_sn_voxels::v1234,-1.475484848022461
volume_sn_voxels::v1235,-1.3568437099456787
volume_sn_voxels::v1236,-1.2978601455688477
volume_sn_voxels::v1237,-1.1678836345672607
volume_sn_voxels::v1238,-1.1539380550384521
volume_sn_voxels::v1239,-1.0633150339126587
volume_sn_voxels::v1240,-1.2122716903686523
volume_sn_voxels::v1241,-1.4358731508255005
volume_sn_voxels::v1242,-1.4365301132202148
volume_sn_voxels::v1243,-1.4995237588882446
volume_sn_voxels::v1244,-1.401027798652649
volume_sn_voxels::v1245,-1.345134973526001
volume_sn_voxels::v1246,-1.2763254642486572
volume_sn_voxels::v1247,-1.1584275960922241
volume_sn_voxels::v1248,-1.0098680257797241
volume_sn_voxels::v1249,-1.3158215284347534
volume_sn_voxels::v1250,-1.4889440536499023
volume_sn_voxels::v1251,-1.428349494934082
volume_sn_voxels::v1252,-1.3991105556488037
volume_sn_voxels::v1253,-1.3865457773208618
volume_sn_voxels::v1254,-1.2459349632263184
volume_sn_voxels::v1255,-1.1920928955078125
volume_sn_voxels::v1256,-0.9319471120834351
volume_sn_voxels::v1257,-0.7163254022598267
volume_sn_voxels::v1258,-0.46877455711364746
volume_sn_voxels::v1259,-1.2038655281066895
volume_sn_voxels::v1260,-1.4257698059082031
volume_sn_voxels::v1261,-1.3198312520980835
volume_sn_voxels::v1262,-1.2728726863861084
volume_sn_voxels::v1263,-1.3014400005340576
volume_sn_voxels::v1264,-1.0630310773849487
volume_sn_voxels::v1265,-0.8593543767929077
volume_sn_voxels::v1266,-0.689206063747406
volume_sn_voxels::v1267,-0.4512462615966797
volume_sn_voxels::v1268,-1.061005711555481
volume_sn_voxels::v1269,-1.0956493616104126
volume_sn_voxels::v1270,-1.155763864517212
volume_sn_voxels::v1271,-1.2472903728485107
volume_sn_voxels::v1272,-1.2686641216278076
volume_sn_voxels::v1273,-1.1009141206741333
volume_sn_voxels::v1274,-0.9508394598960876
volume_sn_voxels::v1275,-0.6602602005004883
volume_sn_voxels::v1276,-0.38829293847084045
volume_sn_voxels::v1277,-0.9736340641975403
volume_sn_voxels::v1278,-1.0462346076965332
volume_sn_voxels::v1279,-1.06684410572052
volume_sn_voxels::v1280,-1.0993406772613525
volume_sn_voxels::v1281,-1.2446613311767578
volume_sn_voxels::v1282,-1.100756049156189
volume_sn_voxels::v1283,-0.7523648142814636
volume_sn_voxels::v1284,-0.5645179748535156
volume_sn_voxels::v1285,-1.044107437133789
volume_sn_voxels::v1286,-0.908172070980072
volume_sn_voxels::v1287,-0.9632822275161743
volume_sn_voxels::v1288,-0.9526415467262268
volume_sn_voxels::v1289,-0.6921620965003967
volume_sn_voxels::v1290,-0.5232361555099487
volume_sn_voxels::v1291,-0.7582850456237793
volume_sn_voxels::v1292,-0.6137504577636719
volume_sn_voxels::v1293,-0.2656274437904358
volume_sn_voxels::v1294,-0.3190850615501404
volume_sn_voxels::v1295,-0.3058684170246124
volume_sn_voxels::v1296,-0.4920668303966522
volume_sn_voxels::v1297,-0.5030467510223389
volume_sn_voxels::v1298,-0.552964985370636
volume_sn_voxels::v1299,-0.5364028811454773
volume_sn_voxels::v1300,-0.7034423351287842
volume_sn_voxels::v1301,-0.8072221875190735
volume_sn_voxels::v1302,-0.9879854917526245
volume_sn_voxels::v1303,-0.8924391269683838
volume_sn_voxels::v1304,-1.1618196964263916
volume_sn_voxels::v1305,-1.2597414255142212
volume_sn_voxels::v1306,-1.1214280128479004
volume_sn_voxels::v1307,-1.0008790493011475
volume_sn_voxels::v1308,-1.2737064361572266
volume_sn_voxels::v1309,-1.245524525642395
volume_sn_voxels::v1310,-1.2829936742782593
volume_sn_voxels::v1311,-1.1700398921966553
volume_sn_voxels::v1312,-1.0463403463363647
volume_sn_voxels::v1313,-1.3265808820724487
volume_sn_voxels::v1314,-1.4136089086532593
volume_sn_voxels::v1315,-1.6409779787063599
volume_sn_voxels::v1316,-1.3979356288909912
volume_sn_voxels::v1317,-1.2981220483779907
volume_sn_voxels::v1318,-1.1136298179626465
volume_sn_voxels::v1319,-1.2320489883422852
volume_sn_voxels::v1320,-1.3879201412200928
volume_sn_voxels::v1321,-1.3258962631225586
volume_sn_voxels::v1322,-1.4235355854034424
volume_sn_voxels::v1323,-1.2855113744735718
volume_sn_voxels::v1324,-1.2515888214111328
volume_sn_voxels::v1325,-1.1796221733093262
volume_sn_voxels::v1326,-0.9947032928466797
volume_sn_voxels::v1327,-1.1489094495773315
volume_sn_voxels::v1328,-1.3363561630249023
volume_sn_voxels::v1329,-1.3030102252960205
volume_sn_voxels::v1330,-1.1967929601669312
volume_sn_voxels::v1331,-1.1792269945144653
volume_sn_voxels::v1332,-1.1447710990905762
volume_sn_voxels::v1333,-1.0862995386123657
volume_sn_voxels::v1334,-0.8911037445068359
volume_sn_voxels::v1335,-0.8875918984413147
volume_sn_voxels::v1336,-0.9982591271400452
volume_sn_voxels::v1337,-1.2569488286972046
volume_sn_voxels::v1338,-1.247139573097229
volume_sn_voxels::v1339,-1.1609081029891968
volume_sn_voxels::v1340,-1.0878887176513672
volume_sn_voxels::v1341,-1.18184494972229
volume_sn_voxels::v1342,-1.0667834281921387
volume_sn_voxels::v1343,-0.8037132024765015
volume_sn_voxels::v1344,-0.5862007737159729
volume_sn_voxels::v1345,-0.43297556042671204
volume_sn_voxels::v1346,-0.8290525674819946
volume_sn_voxels::v1347,-0.9917172193527222
volume_sn_voxels::v1348,-1.1577589511871338
volume_sn_voxels::v1349,-1.219373345375061
volume_sn_voxels::v1350,-1.2054728269577026
volume_sn_voxels::v1351,-1.1075553894042969
volume_sn_voxels::v1352,-1.0929149389266968
volume_sn_voxels::v1353,-0.8248203992843628
volume_sn_voxels::v1354,-0.7193192839622498
volume_sn_voxels::v1355,-0.3376534879207611
volume_sn_voxels::v1356,-0.19043895602226257
volume_sn_voxels::v1357,-0.8458930850028992
volume_sn_voxels::v1358,-1.0256092548370361
volume_sn_voxels::v1359,-1.1079154014587402
volume_sn_voxels::v1360,-1.0898065567016602
volume_sn_voxels::v1361,-1.1915485858917236
volume_sn_voxels::v1362,-1.103644847869873
volume_sn_voxels::v1363,-1.0778214931488037
volume_sn_voxels::v1364,-0.8218939304351807
volume_sn_voxels::v1365,-0.6121716499328613
volume_sn_voxels::v1366,-0.3454135060310364
volume_sn_voxels::v1367,-0.9663500189781189
volume_sn_voxels::v1368,-1.0974613428115845
volume_sn_voxels::v1369,-1.0483421087265015
volume_sn_voxels::v1370,-1.0270887613296509
volume_sn_voxels::v1371,-1.0287864208221436
volume_sn_voxels::v1372,-0.9159876108169556
volume_sn_voxels::v1373,-0.7009038329124451
volume_sn_voxels::v1374,-0.5109627842903137
volume_sn_voxels::v1375,-1.1650302410125732
volume_sn_voxels::v1376,-0.9896241426467896
volume_sn_voxels::v1377,-0.9562557339668274
volume_sn_voxels::v1378,-0.859805166721344
volume_sn_voxels::v1379,-0.7871512770652771
volume_sn_voxels::v1380,-0.5939223766326904
volume_sn_voxels::v1381,-0.4169811010360718
volume_sn_voxels::v1382,-0.6748703122138977
volume_sn_voxels::v1383,-0.588862955570221
volume_sn_voxels::v1384,-0.40812671184539795
volume_sn_voxels::v1385,-0.29517966508865356
volume_sn_voxels::v1386,-0.39502984285354614
volume_sn_voxels::v1387,-0.38458049297332764
volume_sn_voxels::v1388,-0.8612385392189026
volume_sn_voxels::v1389,-0.7271599769592285
volume_sn_voxels::v1390,-0.6358814239501953
volume_sn_voxels::v1391,-1.2240855693817139
volume_sn_voxels::v1392,-1.0809603929519653
volume_sn_voxels::v1393,-1.0136131048202515
volume_sn_voxels::v1394,-0.9854196906089783
volume_sn_voxels::v1395,-0.8719857335090637
volume_sn_voxels::v1396,-1.2746868133544922
volume_sn_voxels::v1397,-1.162005066871643
volume_sn_voxels::v1398,-1.1329604387283325
volume_sn_voxels::v1399,-1.1839593648910522
volume_sn_voxels::v1400,-1.1301743984222412
volume_sn_voxels::v1401,-1.019320011138916
volume_sn_voxels::v1402,-1.225460410118103
volume_sn_voxels::v1403,-1.0742391347885132
volume_sn_voxels::v1404,-1.1484959125518799
volume_sn_voxels::v1405,-1.258819341659546
volume_sn_voxels::v1406,-1.218369960784912
volume_sn_voxels::v1407,-1.079526424407959
volume_sn_voxels::v1408,-1.1219271421432495
volume_sn_voxels::v1409,-1.0294923782348633
volume_sn_voxels::v1410,-1.0902825593948364
volume_sn_voxels::v1411,-1.1547796726226807
volume_sn_voxels::v1412,-1.2029799222946167
volume_sn_voxels::v1413,-1.181767463684082
volume_sn_voxels::v1414,-1.182985544204712
volume_sn_voxels::v1415,-0.9809707403182983
volume_sn_voxels::v1416,-0.9041460752487183
volume_sn_voxels::v1417,-1.0577694177627563
volume_sn_voxels::v1418,-1.1887208223342896
volume_sn_voxels::v1419,-1.2069017887115479
volume_sn_voxels::v1420,-1.1157777309417725
volume_sn_voxels::v1421,-1.114448070526123
volume_sn_voxels::v1422,-1.0730085372924805
volume_sn_voxels::v1423,-0.8780974745750427
volume_sn_voxels::v1424,-0.9046587347984314
volume_sn_voxels::v1425,-1.0471272468566895
volume_sn_voxels::v1426,-1.1179907321929932
volume_sn_voxels::v1427,-1.1173673868179321
volume_sn_voxels::v1428,-1.0568604469299316
volume_sn_voxels::v1429,-1.0952346324920654
volume_sn_voxels::v1430,-1.1232430934906006
volume_sn_voxels::v1431,-0.7388989925384521
volume_sn_voxels::v1432,-0.8468339443206787
volume_sn_voxels::v1433,-0.9451323747634888
volume_sn_voxels::v1434,-1.048081398010254
volume_sn_voxels::v1435,-1.077397346496582
volume_sn_voxels::v1436,-1.049438238143921
volume_sn_voxels::v1437,-1.0256752967834473
volume_sn_voxels::v1438,-0.9895016551017761
volume_sn_voxels::v1439,-0.9566574096679688
volume_sn_voxels::v1440,-0.6050909161567688
volume_sn_voxels::v1441,-0.7411254644393921
volume_sn_voxels::v1442,-0.8581776022911072
volume_sn_voxels::v1443,-0.8905304074287415
volume_sn_voxels::v1444,-1.1837111711502075
volume_sn_voxels::v1445,-1.2028453350067139
volume_sn_voxels::v1446,-1.0001648664474487
volume_sn_voxels::v1447,-1.2075636386871338
volume_sn_voxels::v1448,-0.9820041656494141
volume_sn_voxels::v1449,-0.7588568925857544
volume_sn_voxels::v1450,-0.5061764717102051
volume_sn_voxels::v1451,-0.6888863444328308
volume_sn_voxels::v1452,-0.886795699596405
volume_sn_voxels::v1453,-1.0412904024124146
volume_sn_voxels::v1454,-1.1746020317077637
volume_sn_voxels::v1455,-1.1950910091400146
volume_sn_voxels::v1456,-1.1494178771972656
volume_sn_voxels::v1457,-1.078808069229126
volume_sn_voxels::v1458,-0.8310626149177551
volume_sn_voxels::v1459,-0.6949558258056641
volume_sn_voxels::v1460,-0.596520185470581
volume_sn_voxels::v1461,-0.7941367626190186
volume_sn_voxels::v1462,-1.1519386768341064
volume_sn_voxels::v1463,-1.1450623273849487
volume_sn_voxels::v1464,-1.1054444313049316
volume_sn_voxels::v1465,-1.078575849533081
volume_sn_voxels::v1466,-0.9487093687057495
volume_sn_voxels::v1467,-0.7874347567558289
volume_sn_voxels::v1468,-0.6287647485733032
volume_sn_voxels::v1469,-0.4398435950279236
volume_sn_voxels::v1470,-0.7328176498413086
volume_sn_voxels::v1471,-0.8462883234024048
volume_sn_voxels::v1472,-0.8768305778503418
volume_sn_voxels::v1473,-0.9305582046508789
volume_sn_voxels::v1474,-0.9603358507156372
volume_sn_voxels::v1475,-0.8204689621925354
volume_sn_voxels::v1476,-0.636976957321167
volume_sn_voxels::v1477,-0.5084139704704285
volume_sn_voxels::v1478,-0.7407272458076477
volume_sn_voxels::v1479,-0.7705112099647522
volume_sn_voxels::v1480,-0.7837249040603638
volume_sn_voxels::v1481,-0.6757846474647522
volume_sn_voxels::v1482,-0.4924306571483612
volume_sn_voxels::v1483,-0.45989859104156494
volume_sn_voxels::v1484,-0.419329971075058
volume_sn_voxels::v1485,-0.8446444272994995
volume_sn_voxels::v1486,-0.8802068829536438
volume_sn_voxels::v1487,-0.8811630606651306
volume_sn_voxels::v1488,-0.7205270528793335
volume_sn_voxels::v1489,-1.1274291276931763
volume_sn_voxels::v1490,-1.1521724462509155
volume_sn_voxels::v1491,-1.0282928943634033
volume_sn_voxels::v1492,-1.0117257833480835
volume_sn_voxels::v1493,-1.2285747528076172
volume_sn_voxels::v1494,-1.1448712348937988
volume_sn_voxels::v1495,-1.0748414993286133
volume_sn_voxels::v1496,-1.0350416898727417
volume_sn_voxels::v1497,-1.0781214237213135
volume_sn_voxels::v1498,-1.3406572341918945
volume_sn_voxels::v1499,-1.061349630355835
volume_sn_voxels::v1500,-1.0432369709014893
volume_sn_voxels::v1501,-0.959653377532959
volume_sn_voxels::v1502,-1.0492738485336304
volume_sn_voxels::v1503,-1.1674433946609497
volume_sn_voxels::v1504,-1.064616084098816
volume_sn_voxels::v1505,-0.9717365503311157
volume_sn_voxels::v1506,-0.9432007074356079
volume_sn_voxels::v1507,-1.0971219539642334
volume_sn_voxels::v1508,-1.10396146774292
volume_sn_voxels::v1509,-1.0301189422607422
volume_sn_voxels::v1510,-1.014135718345642
volume_sn_voxels::v1511,-0.9547011852264404
volume_sn_voxels::v1512,-0.9048962593078613
volume_sn_voxels::v1513,-0.9478044509887695
volume_sn_voxels::v1514,-1.1103107929229736
volume_sn_voxels::v1515,-1.1593114137649536
volume_sn_voxels::v1516,-0.9336700439453125
volume_sn_voxels::v1517,-0.8448716402053833
volume_sn_voxels::v1518,-0.8761048316955566
volume_sn_voxels::v1519,-0.9197806715965271
volume_sn_voxels::v1520,-1.0172393321990967
volume_sn_voxels::v1521,-1.0457953214645386
volume_sn_voxels::v1522,-1.0007426738739014
volume_sn_voxels::v1523,-0.7555640935897827
volume_sn_voxels::v1524,-0.7263305187225342
volume_sn_voxels::v1525,-0.8065018653869629
volume_sn_voxels::v1526,-0.9870799779891968
volume_sn_voxels::v1527,-1.0482574701309204
volume_sn_voxels::v1528,-1.11474609375
volume_sn_voxels::v1529,-1.0079975128173828
volume_sn_voxels::v1530,-0.9680765867233276
volume_sn_voxels::v1531,-0.524976372718811
volume_sn_voxels::v1532,-0.7377954721450806
volume_sn_voxels::v1533,-0.8728985786437988
volume_sn_voxels::v1534,-0.968570351600647
volume_sn_voxels::v1535,-1.222020149230957
volume_sn_voxels::v1536,-1.0979111194610596
volume_sn_voxels::v1537,-1.09771728515625
volume_sn_voxels::v1538,-1.027825117111206
volume_sn_voxels::v1539,-0.4960978627204895
volume_sn_voxels::v1540,-0.7020528316497803
volume_sn_voxels::v1541,-0.8493341207504272
volume_sn_voxels::v1542,-1.1236472129821777
volume_sn_voxels::v1543,-1.2092089653015137
volume_sn_voxels::v1544,-1.1135690212249756
volume_sn_voxels::v1545,-1.0637298822402954
volume_sn_voxels::v1546,-1.0071768760681152
volume_sn_voxels::v1547,-0.8328703045845032
volume_sn_voxels::v1548,-0.39106258749961853
volume_sn_voxels::v1549,-0.642656147480011
volume_sn_voxels::v1550,-0.8516349792480469
volume_sn_voxels::v1551,-0.9919877052307129
volume_sn_voxels::v1552,-1.0785881280899048
volume_sn_voxels::v1553,-1.0975360870361328
volume_sn_voxels::v1554,-1.1319135427474976
volume_sn_voxels::v1555,-0.9845499992370605
volume_sn_voxels::v1556,-0.7422564625740051
volume_sn_voxels::v1557,-0.5725852251052856
volume_sn_voxels::v1558,-0.4953154921531677
volume_sn_voxels::v1559,-0.5683610439300537
volume_sn_voxels::v1560,-0.6806995868682861
volume_sn_voxels::v1561,-0.8324103355407715
volume_sn_voxels::v1562,-0.9270456433296204
volume_sn_voxels::v1563,-0.9528561234474182
volume_sn_voxels::v1564,-0.9970115423202515
volume_sn_voxels::v1565,-0.9269784688949585
volume_sn_voxels::v1566,-0.7474542856216431
volume_sn_voxels::v1567,-0.51999831199646
volume_sn_voxels::v1568,-0.5427016615867615
volume_sn_voxels::v1569,-0.6991678476333618
volume_sn_voxels::v1570,-0.8013819456100464
volume_sn_voxels::v1571,-0.8202466368675232
volume_sn_voxels::v1572,-0.7924180030822754
volume_sn_voxels::v1573,-0.8109667897224426
volume_sn_voxels::v1574,-0.7406967878341675
volume_sn_voxels::v1575,-0.5782620906829834
volume_sn_voxels::v1576,-0.46836021542549133
volume_sn_voxels::v1577,-0.7118738293647766
volume_sn_voxels::v1578,-0.6753274202346802
volume_sn_voxels::v1579,-0.6747516989707947
volume_sn_voxels::v1580,-0.6955728530883789
volume_sn_voxels::v1581,-0.717074453830719
volume_sn_voxels::v1582,-0.5542699694633484
volume_sn_voxels::v1583,-0.7227165699005127
volume_sn_voxels::v1584,-0.7250502705574036
volume_sn_voxels::v1585,-0.9909688234329224
volume_sn_voxels::v1586,-0.8865565657615662
volume_sn_voxels::v1587,-0.7466747760772705
volume_sn_voxels::v1588,-1.1396503448486328
volume_sn_voxels::v1589,-1.0695767402648926
volume_sn_voxels::v1590,-0.9987568855285645
volume_sn_voxels::v1591,-0.9246797561645508
volume_sn_voxels::v1592,-1.201843500137329
volume_sn_voxels::v1593,-1.0869314670562744
volume_sn_voxels::v1594,-1.1234142780303955
volume_sn_voxels::v1595,-1.1064140796661377
volume_sn_voxels::v1596,-1.1444792747497559
volume_sn_voxels::v1597,-1.146070122718811
volume_sn_voxels::v1598,-1.0755587816238403
volume_sn_voxels::v1599,-1.105309247970581
volume_sn_voxels::v1600,-0.9919888973236084
volume_sn_voxels::v1601,-0.9617820978164673
volume_sn_voxels::v1602,-0.9741582274436951
volume_sn_voxels::v1603,-0.9989095330238342
volume_sn_voxels::v1604,-1.0192643404006958
volume_sn_voxels::v1605,-1.0361515283584595
volume_sn_voxels::v1606,-0.871009349822998
volume_sn_voxels::v1607,-0.9218928813934326
volume_sn_voxels::v1608,-0.944133460521698
volume_sn_voxels::v1609,-0.888224720954895
volume_sn_voxels::v1610,-0.9850695729255676
volume_sn_voxels::v1611,-0.7239827513694763
volume_sn_voxels::v1612,-0.8107562065124512
volume_sn_voxels::v1613,-0.9156543612480164
volume_sn_voxels::v1614,-0.9764401316642761
volume_sn_voxels::v1615,-1.023866057395935
volume_sn_voxels::v1616,-0.9902740716934204
volume_sn_voxels::v1617,-0.6384308934211731
volume_sn_voxels::v1618,-0.7765556573867798
volume_sn_voxels::v1619,-0.9025851488113403
volume_sn_voxels::v1620,-0.8875072598457336
volume_sn_voxels::v1621,-1.0066105127334595
volume_sn_voxels::v1622,-1.1858468055725098
volume_sn_voxels::v1623,-0.43253806233406067
volume_sn_voxels::v1624,-0.6764545440673828
volume_sn_voxels::v1625,-0.8668378591537476
volume_sn_voxels::v1626,-0.9018185138702393
volume_sn_voxels::v1627,-1.0365731716156006
volume_sn_voxels::v1628,-1.3041648864746094
volume_sn_voxels::v1629,-1.0554064512252808
volume_sn_voxels::v1630,-0.3153049051761627
volume_sn_voxels::v1631,-0.4849671721458435
volume_sn_voxels::v1632,-0.7290054559707642
volume_sn_voxels::v1633,-0.9894700050354004
volume_sn_voxels::v1634,-1.1473950147628784
volume_sn_voxels::v1635,-1.2056081295013428
volume_sn_voxels::v1636,-1.2951385974884033
volume_sn_voxels::v1637,-1.0367909669876099
volume_sn_voxels::v1638,-0.2213248759508133
volume_sn_voxels::v1639,-0.43662208318710327
volume_sn_voxels::v1640,-0.6942009925842285
volume_sn_voxels::v1641,-0.7950516939163208
volume_sn_voxels::v1642,-0.9233940839767456
volume_sn_voxels::v1643,-1.012864351272583
volume_sn_voxels::v1644,-0.9818665981292725
volume_sn_voxels::v1645,-1.0161300897598267
volume_sn_voxels::v1646,-1.0091156959533691
volume_sn_voxels::v1647,-0.8334799408912659
volume_sn_voxels::v1648,-0.6509750485420227
volume_sn_voxels::v1649,-0.24782240390777588
volume_sn_voxels::v1650,-0.38427889347076416
volume_sn_voxels::v1651,-0.5940681099891663
volume_sn_voxels::v1652,-0.7162865400314331
volume_sn_voxels::v1653,-0.8395380973815918
volume_sn_voxels::v1654,-0.9028637409210205
volume_sn_voxels::v1655,-0.928405225276947
volume_sn_voxels::v1656,-0.9534257650375366
volume_sn_voxels::v1657,-0.8952199220657349
volume_sn_voxels::v1658,-0.7914555668830872
volume_sn_voxels::v1659,-0.606193482875824
volume_sn_voxels::v1660,-0.5395380258560181
volume_sn_voxels::v1661,-0.42803454399108887
volume_sn_voxels::v1662,-0.2707443833351135
volume_sn_voxels::v1663,-0.4444946050643921
volume_sn_voxels::v1664,-0.554874062538147
volume_sn_voxels::v1665,-0.658097505569458
volume_sn_voxels::v1666,-0.7505024671554565
volume_sn_voxels::v1667,-0.8567306995391846
volume_sn_voxels::v1668,-0.8465563058853149
volume_sn_voxels::v1669,-0.7674186825752258
volume_sn_voxels::v1670,-0.7661811113357544
volume_sn_voxels::v1671,-0.6799677610397339
volume_sn_voxels::v1672,-0.651679277420044
volume_sn_voxels::v1673,-0.5275132656097412
volume_sn_voxels::v1674,-0.395489364862442
volume_sn_voxels::v1675,-0.4118320941925049
volume_sn_voxels::v1676,-0.6108866333961487
volume_sn_voxels::v1677,-0.6953052878379822
volume_sn_voxels::v1678,-0.6978005766868591
volume_sn_voxels::v1679,-0.7194559574127197
volume_sn_voxels::v1680,-0.7324836254119873
volume_sn_voxels::v1681,-0.6671515703201294
volume_sn_voxels::v1682,-0.7166703343391418
volume_sn_voxels::v1683,-0.6424442529678345
volume_sn_voxels::v1684,-0.5444545149803162
volume_sn_voxels::v1685,-0.48463088274002075
volume_sn_voxels::v1686,-0.7377830743789673
volume_sn_voxels::v1687,-0.7830305099487305
volume_sn_voxels::v1688,-0.7292822003364563
volume_sn_voxels::v1689,-0.7313071489334106
volume_sn_voxels::v1690,-0.6087760925292969
volume_sn_voxels::v1691,-0.6244689226150513
volume_sn_voxels::v1692,-0.6659672856330872
volume_sn_voxels::v1693,-0.5025330781936646
volume_sn_voxels::v1694,-1.016026496887207
volume_sn_voxels::v1695,-0.9314337968826294
volume_sn_voxels::v1696,-1.072830319404602
volume_sn_voxels::v1697,-1.099161148071289
volume_sn_voxels::v1698,-0.996999204158783
volume_sn_voxels::v1699,-1.0798726081848145
volume_sn_voxels::v1700,-1.1589211225509644
volume_sn_voxels::v1701,-1.0974791049957275
volume_sn_voxels::v1702,-1.026947259902954
volume_sn_voxels::v1703,-1.1033387184143066
volume_sn_voxels::v1704,-1.0189321041107178
volume_sn_voxels::v1705,-1.0974243879318237
volume_sn_voxels::v1706,-1.0110728740692139
volume_sn_voxels::v1707,-0.9944712519645691
volume_sn_voxels::v1708,-0.9852931499481201
volume_sn_voxels::v1709,-1.0175120830535889
volume_sn_voxels::v1710,-1.0476670265197754
volume_sn_voxels::v1711,-0.9360801577568054
volume_sn_voxels::v1712,-0.8639085292816162
volume_sn_voxels::v1713,-0.8552130460739136
volume_sn_voxels::v1714,-0.8683041334152222
volume_sn_voxels::v1715,-0.982194185256958
volume_sn_voxels::v1716,-0.9384536743164062
volume_sn_voxels::v1717,-0.6646363139152527
volume_sn_voxels::v1718,-0.7608169317245483
volume_sn_voxels::v1719,-0.7884783148765564
volume_sn_voxels::v1720,-0.8443558216094971
volume_sn_voxels::v1721,-0.9351303577423096
volume_sn_voxels::v1722,-0.9558831453323364
volume_sn_voxels::v1723,-0.40950989723205566
volume_sn_voxels::v1724,-0.5269023776054382
volume_sn_voxels::v1725,-0.7935718297958374
volume_sn_voxels::v1726,-0.9113011360168457
volume_sn_voxels::v1727,-0.9782276153564453
volume_sn_voxels::v1728,-1.1826790571212769
volume_sn_voxels::v1729,-0.9997361898422241
volume_sn_voxels::v1730,-0.22340825200080872
volume_sn_voxels::v1731,-0.36850371956825256
volume_sn_voxels::v1732,-0.5740611553192139
volume_sn_voxels::v1733,-0.7823597192764282
volume_sn_voxels::v1734,-0.986289918422699
volume_sn_voxels::v1735,-1.187804102897644
volume_sn_voxels::v1736,-1.149346113204956
volume_sn_voxels::v1737,-1.069136142730713
volume_sn_voxels::v1738,-0.12690791487693787
volume_sn_voxels::v1739,-0.29095178842544556
volume_sn_voxels::v1740,-0.5073169469833374
volume_sn_voxels::v1741,-0.7344205379486084
volume_sn_voxels::v1742,-0.9317374229431152
volume_sn_voxels::v1743,-1.1331440210342407
volume_sn_voxels::v1744,-1.1364240646362305
volume_sn_voxels::v1745,-1.1645267009735107
volume_sn_voxels::v1746,-0.08667440712451935
volume_sn_voxels::v1747,-0.21839046478271484
volume_sn_voxels::v1748,-0.4246338903903961
volume_sn_voxels::v1749,-0.6552394032478333
volume_sn_voxels::v1750,-0.8682612776756287
volume_sn_voxels::v1751,-0.8343305587768555
volume_sn_voxels::v1752,-0.9608733654022217
volume_sn_voxels::v1753,-1.0522269010543823
volume_sn_voxels::v1754,-0.21616265177726746
volume_sn_voxels::v1755,-0.2622534930706024
volume_sn_voxels::v1756,-0.46420612931251526
volume_sn_voxels::v1757,-0.5995535254478455
volume_sn_voxels::v1758,-0.6551247835159302
volume_sn_voxels::v1759,-0.7708184719085693
volume_sn_voxels::v1760,-0.8989413380622864
volume_sn_voxels::v1761,-0.8434120416641235
volume_sn_voxels::v1762,-0.83824223279953
volume_sn_voxels::v1763,-0.4329981505870819
volume_sn_voxels::v1764,-0.3708820343017578
volume_sn_voxels::v1765,-0.4871976375579834
volume_sn_voxels::v1766,-0.6224325895309448
volume_sn_voxels::v1767,-0.6860417127609253
volume_sn_voxels::v1768,-0.7678619623184204
volume_sn_voxels::v1769,-0.9078898429870605
volume_sn_voxels::v1770,-0.8126311898231506
volume_sn_voxels::v1771,-0.7377994656562805
volume_sn_voxels::v1772,-0.7267838716506958
volume_sn_voxels::v1773,-0.5319780111312866
volume_sn_voxels::v1774,-0.5321629047393799
volume_sn_voxels::v1775,-0.6121839284896851
volume_sn_voxels::v1776,-0.7036681771278381
volume_sn_voxels::v1777,-0.7492040395736694
volume_sn_voxels::v1778,-0.871981143951416
volume_sn_voxels::v1779,-0.832910418510437
volume_sn_voxels::v1780,-0.7709272503852844
volume_sn_voxels::v1781,-0.6341327428817749
volume_sn_voxels::v1782,-0.5902841687202454
volume_sn_voxels::v1783,-0.6237368583679199
volume_sn_voxels::v1784,-0.5978313684463501
volume_sn_voxels::v1785,-0.7620176076889038
volume_sn_voxels::v1786,-0.9210947751998901
volume_sn_voxels::v1787,-0.8559679985046387
volume_sn_voxels::v1788,-0.7726374864578247
volume_sn_voxels::v1789,-0.7072373628616333
volume_sn_voxels::v1790,-0.5538417100906372
volume_sn_voxels::v1791,-0.5788776278495789
volume_sn_voxels::v1792,-0.731914758682251
volume_sn_voxels::v1793,-0.8481258153915405
rigidity_left,0.14851081371307373
rigidity_right,0.011152859777212143
tremor_rest_left,-0.12498097121715546
tremor_rest_right,0.1695755273103714
tremor_postural_left,-0.035572610795497894
